typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240301","2024","3","202403","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4500","false","8","kg","4500","false","4500","false","0","false","26056.43","25794.45","26056.43","0","false","true",
"C","M","20240301","2024","3","202403","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1.12","false",,"false","0","false","392.44","381.56","392.44","0","false","true",
"C","M","20240301","2024","3","202403","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75075","false","8","kg","75075","false","75075","false","0","false","48798.75","45244.23","48798.75","0","false","true",
"C","M","20240301","2024","3","202403","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5924500","false","8","kg","5924500","false","5924500","false","0","false","2079427.54","1759580.5","2079427.54","0","false","true",
"C","M","20240301","2024","3","202403","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3795240","false","8","kg","3795240","false","3795240","false","0","false","2546435","2129460.16","2546435","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8916134.5","false","8","kg","8916134.5","false","8916134.5","false","0","false","4601357.54","3875288.96","4601357.54","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15759","false","8","kg","15759","false","15759","false","0","false","43631.75","42304.64","43631.75","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","175.9","156.45","175.9","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000000","false","8","kg","1000000","false","1000000","false","0","false","293803.08","240364.47","293803.08","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000000","false","8","kg","3000000","false","3000000","false","0","false","969481.3","829400","969481.3","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4900371.5","false","8","kg","4900371.5","false","4900371.5","false","0","false","3294265.51","2763063.4","3294265.51","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26951230","false","8","kg","26951230","false","26951230","false","0","false","11367248.12","9660193.31","11367248.12","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","858000","false","8","kg","858000","false","858000","false","0","false","511560.47","457400.65","511560.47","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54000","false","8","kg","54000","false","54000","false","0","false","148202.69","144180","148202.69","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false","1017.42","993.48","1017.42","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","8","kg","24000","false","24000","false","0","false","11860.63","10708.2","11860.63","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13110200","false","8","kg","13110200","false","13110200","false","0","false","3559385.3","2816723.91","3559385.3","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12904830","false","8","kg","12904830","false","12904830","false","0","false","7135221.61","6230187.07","7135221.61","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4575023.06","false",,"false","0","false","2129428.55","1718955.35","2129428.55","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150000","false","8","kg","150000","false","150000","false","0","false","69900","55000","69900","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15750","false","8","kg","15750","false","15750","false","0","false","42741.42","42052.5","42741.42","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","648.817","true","8","kg","42.96","false","648.817","true","0","false","937.89","921.26","937.89","6","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","699","IND","India","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","0.1","false",,"false","0","false","25.35","23.05","25.35","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34500","false","8","kg","34500","false","34500","false","0","false","15870","14815.2","15870","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87500","false","8","kg","87500","false","87500","false","0","false","43245.52","40873.61","43245.52","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4287230","false","8","kg","4287230","false","4287230","false","0","false","1956708.37","1565269.73","1956708.37","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33620590","false","8","kg","33620590","false","33620590","false","0","false","13441401.97","11382668.13","13441401.97","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145000","false","8","kg","145000","false","145000","false","0","false","102808.64","80038.48","102808.64","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31500","false","8","kg","31500","false","31500","false","0","false","84876.85","84105","84876.85","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1050","false","8","kg","1050","false","1050","false","0","false","5326.53","5234.01","5326.53","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","400","false","8","kg","400","false","400","false","0","false","270.6","253.41","270.6","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false","457.44","371.37","457.44","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","159600","false","8","kg","159600","false","159600","false","0","false","71915","68200.19","71915","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3254840","false","8","kg","3254840","false","3254840","false","0","false","716485.4","519193.47","716485.4","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87500","false","8","kg","87500","false","87500","false","0","false","42813.75","40407.15","42813.75","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29940600","false","8","kg","29940600","false","29940600","false","0","false","12416447.76","10584865.05","12416447.76","0","false","true",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","13242250.01","false",,"false","0","false","6688660.92","5803991.46","6688660.92","0","false","true",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25000","false","8","kg","25000","false","25000","false","0","false","11000","10469.26","11000","0","false","true",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000000","false","8","kg","2000000","false","2000000","false","0","false","574000","477800","574000","0","false","true",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87500","false","8","kg","87500","false","87500","false","0","false","43242.95","40819.21","43242.95","0","false","true",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","11129750.01","false",,"false","0","false","6060417.97","5274902.99","6060417.97","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","30445384.09","false",,"false","0","false","11617803.33","9637519.53","11617803.33","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100500","false","8","kg","100500","false","100500","false","0","false","31104.75","26783.25","31104.75","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15750","false","8","kg","15750","false","15750","false","0","false","42478.64","42052.5","42478.64","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","853.837","true","8","kg","12.04","false","853.837","true","0","false","684.14","647.27","684.14","6","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","699","IND","India","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","119.67","117.08","119.67","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","0.05","false",,"false","0","false","119.99","97.68","119.99","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5976940","false","8","kg","5976940","false","5976940","false","0","false","1286151.29","997551.29","1286151.29","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24352180","false","8","kg","24352180","false","24352180","false","0","false","10257144.85","8570270.46","10257144.85","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22212439.477","true","8","kg","22210944.44","false","22212439.477","true","0","false","6290827.62","4938691.69","6290827.62","6","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","30822.01","25984.64","30822.01","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15750","false","8","kg","15750","false","15750","false","0","false","42473.71","42052.5","42473.71","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2532.477","true","8","kg","1037.44","false","2532.477","true","0","false","6117.42","5988.38","6117.42","6","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","699","IND","India","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","1298.47","1155","1298.47","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","573.28","269.89","573.28","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13902125","false","8","kg","13902125","false","13902125","false","0","false","2930203.51","2200697.92","2930203.51","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8251707","false","8","kg","8251707","false","8251707","false","0","false","3279339.22","2662543.36","3279339.22","0","false","true",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52508981","false","8","kg","52508981","false","52508981","false","0","false","21529810.7","18336632.78","21529810.7","0","false","true",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500000","false","8","kg","500000","false","500000","false","0","false","218500","168500","218500","0","false","true",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16751","false","8","kg","16751","false","16751","false","0","false","48487.18","48095.84","48487.18","0","false","true",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14069200","false","8","kg","14069200","false","14069200","false","0","false","3235275.21","2387291.13","3235275.21","0","false","true",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37923030","false","8","kg","37923030","false","37923030","false","0","false","18027548.31","15732745.81","18027548.31","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","5859818.07","false",,"false","0","false","3139827.68","2619271.8","3139827.68","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","625000","false","8","kg","625000","false","625000","false","0","false","231822.25","188455","231822.25","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5700","false","8","kg","5700","false","5700","false","0","false","34828.91","32499.09","34828.91","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","104.96","false",,"false","0","false","971.9","889.93","971.9","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","699","IND","India","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","0.1","false",,"false","0","false","23.4","20.42","23.4","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.01","false","8","kg","1.01","false","1.01","false","0","false","27.15","26.01","27.15","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","283620","Carbonates; disodium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5229012","false","8","kg","5229012","false","5229012","false","0","false","2872154.07","2397381.35","2872154.07","0","false","true",
