typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240101","2024","1","202401","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","H5","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","1127.17","1007.946","1127.17","0","false","true",
"C","M","20240101","2024","1","202401","24","AGO","Angola","M","Import","156","CHN","China","0","W00","World","H5","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","1127.17","1007.946","1127.17","0","false","true",
"C","M","20240101","2024","1","202401","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","21324.25","20866.79","21324.25","0","false","true",
"C","M","20240101","2024","1","202401","32","ARG","Argentina","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","21324.25","20866.79","21324.25","0","false","true",
"C","M","20240101","2024","1","202401","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32005","false","8","kg","32005","false","32005","false","0","false","1095952.4","1087901.839","1095952.4","0","false","true",
"C","M","20240101","2024","1","202401","36","AUS","Australia","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","20.92","false","693547.65","687539.561","693547.65","0","false","true",
"C","M","20240101","2024","1","202401","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12005","false","8","kg","12005","false","12005","false","0","false","402404.75","400362.278","402404.75","0","false","true",
"C","M","20240101","2024","1","202401","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.1","false","8","kg","0.1","false","0.1","false","0","false","64.441",,"64.441","0","false","true",
"C","M","20240101","2024","1","202401","48","BHR","Bahrain","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.1","false","8","kg","0.1","false","0.1","false","0","false","64.441",,"64.441","0","true","false",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48186.19","false","8","kg","48186.19","false","48186.19","false","0","false","914671.587",,"914671.587","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","640.448",,"640.448","0","true","false",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","M","Import","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125","false","8","kg","125","false","125","false","0","false","14040.363",,"14040.363","0","true","false",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","M","Import","251","FRA","France","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15921.6","false","8","kg","15921.6","false","15921.6","false","0","false","377744.612",,"377744.612","0","true","false",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.07","false","8","kg","1.07","false","1.07","false","0","false","99.182",,"99.182","0","true","false",
