typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240201","2024","2","202402","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3269000","false","8","kg","3269000","false","3269000","false","0","false",,"25688403.56","25688403.56","0","false","true",
"C","M","20240201","2024","2","202402","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3269000","false","8","kg","3269000","false","3269000","false","0","false",,"25688403.56","25688403.56","0","true","false",
"C","M","20240301","2024","3","202403","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3577000","false","8","kg","3577000","false","3577000","false","0","false",,"31083974.92","31083974.92","0","false","true",
"C","M","20240301","2024","3","202403","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3577000","false","8","kg","3577000","false","3577000","false","0","false",,"31083974.92","31083974.92","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4243000","false","8","kg","4243000","false","4243000","false","0","false",,"39262405.72","39262405.72","0","false","true",
"C","M","20240401","2024","4","202404","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4243000","false","8","kg","4243000","false","4243000","false","0","false",,"39262405.72","39262405.72","0","true","false",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3298800","false","8","kg","3298800","false","3298800","false","0","false",,"32074155.21","32074155.21","0","false","true",
"C","M","20240501","2024","5","202405","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3298800","false","8","kg","3298800","false","3298800","false","0","false",,"32074155.21","32074155.21","0","true","false",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4246270","false","8","kg","4246270","false","4246270","false","0","false",,"42301198.84","42301198.84","0","false","true",
"C","M","20240601","2024","6","202406","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4246270","false","8","kg","4246270","false","4246270","false","0","false",,"42301198.84","42301198.84","0","true","false",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2724600","false","8","kg","2724600","false","2724600","false","0","false",,"23409612.8","23409612.8","0","false","true",
"C","M","20240701","2024","7","202407","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2724600","false","8","kg","2724600","false","2724600","false","0","false",,"23409612.8","23409612.8","0","true","false",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4398500","false","8","kg","4398500","false","4398500","false","0","false",,"37761497.81","37761497.81","0","false","true",
"C","M","20240801","2024","8","202408","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4398500","false","8","kg","4398500","false","4398500","false","0","false",,"37761497.81","37761497.81","0","true","false",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4857500","false","8","kg","4857500","false","4857500","false","0","false",,"38365858.11","38365858.11","0","false","true",
"C","M","20240901","2024","9","202409","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4857500","false","8","kg","4857500","false","4857500","false","0","false",,"38365858.11","38365858.11","0","true","false",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5870450","false","8","kg","5870450","false","5870450","false","0","false",,"46005797.92","46005797.92","0","false","true",
"C","M","20241001","2024","10","202410","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5870450","false","8","kg","5870450","false","5870450","false","0","false",,"46005797.92","46005797.92","0","true","false",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6054000","false","8","kg","6054000","false","6054000","false","0","false",,"47761415.08","47761415.08","0","false","true",
"C","M","20241101","2024","11","202411","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6054000","false","8","kg","6054000","false","6054000","false","0","false",,"47761415.08","47761415.08","0","true","false",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5070000","false","8","kg","5070000","false","5070000","false","0","false",,"42317049.08","42317049.08","0","false","true",
"C","M","20241201","2024","12","202412","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5070000","false","8","kg","5070000","false","5070000","false","0","false",,"42317049.08","42317049.08","0","true","false",
