typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240401","2024","4","202404","203","CZE","Czechia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","409","382","409","0","false","true",
"C","M","20240401","2024","4","202404","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60440","false","8","kg","60440","false","60440","false","0","false","770783.256",,"770783.256","0","false","true",
"C","M","20240401","2024","4","202404","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","8","kg","3000","false","3000","false","0","false","52030.718",,"52030.718","0","false","true",
"C","M","20240401","2024","4","202404","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145000","false","8","kg","145000","false","145000","false","0","false","1556406.811",,"1556406.811","0","true","false",
"C","M","20240401","2024","4","202404","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1188000","false","8","kg","1188000","false","1188000","false","0","false","25839000",,"25839000","0","true","false",
"C","M","20240401","2024","4","202404","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20041","false","8","kg","20041","false","20041","false","0","false","272593.503",,"272593.503","0","true","false",
"C","M","20240401","2024","4","202404","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100000","false","8","kg","100000","false","100000","false","0","false","999173.691",,"999173.691","0","false","true",
"C","M","20240401","2024","4","202404","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5280","false","8","kg","5280","false","5280","false","0","false","72670.545",,"72670.545","0","false","true",
"C","M","20240401","2024","4","202404","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","445578","false","8","kg","445578","false","445578","false","0","false","5379127","5338455","5379127","0","true","false",
"C","M","20240501","2024","5","202405","152","CHL","Chile","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48.3","false","8","kg","48.3","false","48.3","false","0","false","845.85","19.8","845.85","0","true","false",
"C","M","20240501","2024","5","202405","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3703010","false","8","kg","3703010","false","3703010","false","0","false","43418969",,"43418969","0","true","false",
"C","M","20240501","2024","5","202405","203","CZE","Czechia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","1236","1152","1236","0","false","true",
"C","M","20240501","2024","5","202405","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","558179.067",,"558179.067","0","false","true",
"C","M","20240501","2024","5","202405","372","IRL","Ireland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","28.112",,"28.112","0","true","false",
"C","M","20240501","2024","5","202405","380","ITA","Italy","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1300","false","8","kg","1300","false","1300","false","0","false",,"27718.226","27718.226","0","true","false",
"C","M","20240501","2024","5","202405","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180000","false","8","kg","180000","false","180000","false","0","false","1927898.125",,"1927898.125","0","true","false",
"C","M","20240501","2024","5","202405","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","558000","false","8","kg","558000","false","558000","false","0","false","12136500",,"12136500","0","true","false",
"C","M","20240501","2024","5","202405","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40234","false","8","kg","40234","false","40234","false","0","false","563978.745",,"563978.745","0","true","false",
"C","M","20240501","2024","5","202405","579","NOR","Norway","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","114.272",,"114.272","0","false","true",
"C","M","20240501","2024","5","202405","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80000","false","8","kg","80000","false","80000","false","0","false","802938.47",,"802938.47","0","false","true",
"C","M","20240501","2024","5","202405","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11800","false","8","kg","11800","false","11800","false","0","false","172912.542",,"172912.542","0","false","true",
"C","M","20240501","2024","5","202405","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","215100","false","8","kg","215100","false","215100","false","0","false","2455446","2430630","2455446","0","true","false",
"C","M","20240601","2024","6","202406","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3434000","false","8","kg","3434000","false","3434000","false","0","false","38661660",,"38661660","0","true","false",
"C","M","20240601","2024","6","202406","246","FIN","Finland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","105.438",,"105.438","0","false","true",
"C","M","20240601","2024","6","202406","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51462","false","8","kg","51462","false","51462","false","0","false","670372.848",,"670372.848","0","false","true",
"C","M","20240601","2024","6","202406","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","210000","false","8","kg","210000","false","210000","false","0","false","2216751.056",,"2216751.056","0","true","false",
"C","M","20240601","2024","6","202406","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180001","false","8","kg","180001","false","180001","false","0","false","2131658",,"2131658","0","true","false",
"C","M","20240601","2024","6","202406","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41240","false","8","kg","41240","false","41240","false","0","false","550604.736",,"550604.736","0","true","false",
"C","M","20240601","2024","6","202406","616","POL","Poland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.79","true","-1","N/A","0","false","0.79","true","0","false","28",,"28","6","true","false",
"C","M","20240601","2024","6","202406","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.7","false","8","kg","0.7","false","0.7","false","0","false","145.042",,"145.042","0","false","true",
"C","M","20240601","2024","6","202406","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18800","false","8","kg","18800","false","18800","false","0","false","281015.601",,"281015.601","0","false","true",
"C","M","20240601","2024","6","202406","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","638596","false","8","kg","638596","false","638596","false","0","false","7266827","7092003","7266827","0","true","false",
"C","M","20240701","2024","7","202407","124","CAN","Canada","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","685","false","8","kg","685","false","685","false","0","false",,"52312.199","52312.199","0","false","true",
"C","M","20240701","2024","7","202407","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4727600","false","8","kg","4727600","false","4727600","false","0","false","61430950",,"61430950","0","true","false",
"C","M","20240701","2024","7","202407","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false","401.231",,"401.231","0","false","true",
"C","M","20240701","2024","7","202407","372","IRL","Ireland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","400","false","8","kg","400","false","400","false","0","false","7460.732",,"7460.732","0","true","false",
"C","M","20240701","2024","7","202407","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","253000","false","8","kg","253000","false","253000","false","0","false","2602048.506",,"2602048.506","0","true","false",
"C","M","20240701","2024","7","202407","392","JPN","Japan","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27","false","8","kg","27","false","27","false","0","false",,"1407.356","1407.356","0","true","false",
"C","M","20240701","2024","7","202407","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198000","false","8","kg","198000","false","198000","false","0","false","2344716",,"2344716","0","true","false",
"C","M","20240701","2024","7","202407","579","NOR","Norway","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84","false","8","kg","84","false","84","false","0","false","376.019",,"376.019","0","false","true",
"C","M","20240701","2024","7","202407","710","ZAF","South Africa","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.6","false","8","kg","11.6","false","11.6","false","0","false",,"101.663","101.663","0","false","true",
"C","M","20240701","2024","7","202407","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","343007.675",,"343007.675","0","false","true",
"C","M","20240701","2024","7","202407","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5000","false","8","kg","5000","false","5000","false","0","false","74699.569",,"74699.569","0","false","true",
"C","M","20240701","2024","7","202407","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","317000","false","8","kg","317000","false","317000","false","0","false","3613000","3594500","3613000","0","true","false",
"C","M","20240801","2024","8","202408","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4516020","false","8","kg","4516020","false","4516020","false","0","false","52286310",,"52286310","0","true","false",
"C","M","20240801","2024","8","202408","203","CZE","Czechia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","9865","9194","9865","0","false","true",
"C","M","20240801","2024","8","202408","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","269071.65",,"269071.65","0","false","true",
"C","M","20240801","2024","8","202408","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17603","false","8","kg","17603","false","17603","false","0","false","353006.5",,"353006.5","0","false","true",
"C","M","20240801","2024","8","202408","380","ITA","Italy","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false",,"5304.568","5304.568","0","true","false",
"C","M","20240801","2024","8","202408","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","972000","false","8","kg","972000","false","972000","false","0","false","11510424",,"11510424","0","true","false",
"C","M","20240801","2024","8","202408","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40060","false","8","kg","40060","false","40060","false","0","false","540853.398",,"540853.398","0","true","false",
"C","M","20240801","2024","8","202408","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","345145.817",,"345145.817","0","false","true",
"C","M","20240801","2024","8","202408","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","998","false","8","kg","998","false","998","false","0","false","14121.629",,"14121.629","0","false","true",
