typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230501","2023","5","202305","380","ITA","Italy","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false",,"37679.796","37679.796","0","true","false",
"C","M","20230501","2023","5","202305","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","495600","false","8","kg","495600","false","495600","false","0","false","32042704.817",,"32042704.817","0","true","false",
"C","M","20230501","2023","5","202305","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144009","false","8","kg","144009","false","144009","false","0","false","5913792",,"5913792","0","true","false",
"C","M","20230501","2023","5","202305","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false","0","false","456.435",,"456.435","0","true","false",
"C","M","20230501","2023","5","202305","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16760","false","8","kg","16760","false","16760","false","0","false","1052238.493",,"1052238.493","0","false","true",
"C","M","20230501","2023","5","202305","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","904328","false","8","kg","904328","false","904328","false","0","false","10127875","9841025","10127875","0","true","false",
"C","M","20230601","2023","6","202306","124","CAN","Canada","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2854","false","8","kg","2854","false","2854","false","0","false",,"12467.972","12467.972","0","false","true",
"C","M","20230601","2023","6","202306","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","942000","false","8","kg","942000","false","942000","false","0","false","19582159",,"19582159","0","true","false",
"C","M","20230601","2023","6","202306","156","CHN","China","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16000","false","8","kg","16000","false","16000","false","0","false",,"701487","701487","0","true","false",
"C","M","20230601","2023","6","202306","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12859","false","8","kg","12859","false","12859","false","0","false","309182.178",,"309182.178","0","false","true",
"C","M","20230601","2023","6","202306","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","843000","false","8","kg","843000","false","843000","false","0","false","49711841.304",,"49711841.304","0","true","false",
"C","M","20230601","2023","6","202306","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","306062","false","8","kg","306062","false","306062","false","0","false","14709087",,"14709087","0","true","false",
"C","M","20230601","2023","6","202306","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","974","false","8","kg","974","false","974","false","0","false","57388.406",,"57388.406","0","true","false",
"C","M","20230601","2023","6","202306","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","1245273.04",,"1245273.04","0","false","true",
"C","M","20230601","2023","6","202306","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","804069.625",,"804069.625","0","false","true",
"C","M","20230601","2023","6","202306","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7840","false","8","kg","7840","false","7840","false","0","false","281604.733",,"281604.733","0","false","true",
"C","M","20230601","2023","6","202306","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","164728","false","8","kg","164728","false","164728","false","0","false","1917705","1890325","1917705","0","true","false",
"C","M","20230701","2023","7","202307","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1221110","false","8","kg","1221110","false","1221110","false","0","false","26712249",,"26712249","0","true","false",
"C","M","20230701","2023","7","202307","170","COL","Colombia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","3098.32","2923.25","3098.32","0","false","true",
"C","M","20230701","2023","7","202307","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140004.519","true","-1","N/A","0","false","140004.519","true","0","false","4633997.676",,"4633997.676","6","false","true",
"C","M","20230701","2023","7","202307","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2001","false","8","kg","2001","false","2001","false","0","false","82948.235",,"82948.235","0","false","true",
"C","M","20230701","2023","7","202307","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","382000","false","8","kg","382000","false","382000","false","0","false","24670605.691",,"24670605.691","0","true","false",
"C","M","20230701","2023","7","202307","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","306000","false","8","kg","306000","false","306000","false","0","false","14708502",,"14708502","0","true","false",
"C","M","20230701","2023","7","202307","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","258","false","8","kg","258","false","258","false","0","false","18086.698",,"18086.698","0","true","false",
"C","M","20230701","2023","7","202307","579","NOR","Norway","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1600","false","8","kg","1600","false","1600","false","0","false","65863.835",,"65863.835","0","false","true",
"C","M","20230701","2023","7","202307","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","404948.924",,"404948.924","0","false","true",
"C","M","20230701","2023","7","202307","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","354837","false","8","kg","354837","false","354837","false","0","false","3983728","3917012","3983728","0","true","false",
"C","M","20230801","2023","8","202308","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1873130","false","8","kg","1873130","false","1873130","false","0","false","46681762",,"46681762","0","true","false",
"C","M","20230801","2023","8","202308","156","CHN","China","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false",,"887037","887037","0","true","false",
"C","M","20230801","2023","8","202308","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","624356.055",,"624356.055","0","false","true",
"C","M","20230801","2023","8","202308","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","775856.253",,"775856.253","0","false","true",
"C","M","20230801","2023","8","202308","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120000","false","8","kg","120000","false","120000","false","0","false","5351439.076",,"5351439.076","0","true","false",
"C","M","20230801","2023","8","202308","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","396010","false","8","kg","396010","false","396010","false","0","false","19034677",,"19034677","0","true","false",
"C","M","20230801","2023","8","202308","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33","false","8","kg","33","false","33","false","0","false","2285.408",,"2285.408","0","true","false",
"C","M","20230801","2023","8","202308","579","NOR","Norway","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6000","false","8","kg","6000","false","6000","false","0","false","372630.671",,"372630.671","0","false","true",
"C","M","20230801","2023","8","202308","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","605903.707",,"605903.707","0","false","true",
"C","M","20230801","2023","8","202308","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100000","false","8","kg","100000","false","100000","false","0","false","2644103.102",,"2644103.102","0","false","true",
"C","M","20230801","2023","8","202308","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7000","false","8","kg","7000","false","7000","false","0","false","305101.13",,"305101.13","0","false","true",
"C","M","20230801","2023","8","202308","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","359532","false","8","kg","359532","false","359532","false","0","false","4046808","3978000","4046808","0","true","false",
"C","M","20230901","2023","9","202309","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2652000","false","8","kg","2652000","false","2652000","false","0","false","71260118",,"71260118","0","true","false",
"C","M","20230901","2023","9","202309","156","CHN","China","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","8","kg","4000","false","4000","false","0","false",,"177407","177407","0","true","false",
"C","M","20230901","2023","9","202309","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100000","false","8","kg","100000","false","100000","false","0","false","3707938.951",,"3707938.951","0","false","true",
"C","M","20230901","2023","9","202309","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false","9909.233",,"9909.233","0","false","true",
"C","M","20230901","2023","9","202309","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","94000","false","8","kg","94000","false","94000","false","0","false","3442443.485",,"3442443.485","0","true","false",
"C","M","20230901","2023","9","202309","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","1334167.316",,"1334167.316","0","false","true",
"C","M","20230901","2023","9","202309","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60000","false","8","kg","60000","false","60000","false","0","false","1423848.739",,"1423848.739","0","false","true",
"C","M","20230901","2023","9","202309","724","ESP","Spain","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22050","false","8","kg","22050","false","22050","false","0","false",,"19011.145","19011.145","0","false","true",
"C","M","20230901","2023","9","202309","757","CHE","Switzerland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","8","kg","4000","false","4000","false","0","false","157981.808",,"157981.808","0","false","true",
